"sample_id","Shannon","Simpson","subject_id","visit_number","sample_body_site","study_full_name","project_name"
"ep097937_k20_mv1d",1.13433067427496,0.516535293923967,"858ed4564f11795ec13dda4c10a19b6b",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep097937_k30_mv1d",0.541309032233831,0.302452805922682,"858ed4564f11795ec13dda4c10a19b6b",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep098909_k10_mv1d",0.981751549230063,0.561475922408651,"858ed4564f11795ec13dda4c10a19bae",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep098909_k20_mv1d",0.894603681470051,0.486860329243193,"858ed4564f11795ec13dda4c10a19bae",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep098909_k30_mv1d",0.759840161173079,0.43016740738257,"858ed4564f11795ec13dda4c10a19bae",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep098909_k40_mv1d",1.44038309525649,0.617726937077111,"858ed4564f11795ec13dda4c10a19bae",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep100948_k10_mv1d",0.397337562099212,0.139799179765493,"e50d0c183689e4053ccb35f8b29de1a2",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep100948_k20_mv1d",0.764898042837811,0.246598027028548,"e50d0c183689e4053ccb35f8b29de1a2",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep100948_k30_mv1d",0.150748174364003,0.0570684655641588,"e50d0c183689e4053ccb35f8b29de1a2",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep100948_k40_mv1d",1.64411767757589,0.745374308084267,"e50d0c183689e4053ccb35f8b29de1a2",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep101319_k10_mv1d",0.0579873299802529,0.0138893011548145,"76612bd9a41885add4f6b0b768405b35",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep101319_k20_mv1d",0.334403883977791,0.111417636300979,"76612bd9a41885add4f6b0b768405b35",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep101319_k40_mv1d",0.673595222207159,0.248665752496879,"76612bd9a41885add4f6b0b768405b35",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep101628_k10_mv1d",1.19222769394377,0.539104948606727,"88af6472fb03642dd5eaf8cddcbfaba0",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep101628_k110_mv1d",1.83085034556965,0.734900247509248,"88af6472fb03642dd5eaf8cddcbfaba0",11,"vagina","momspi","Integrative Human Microbiome Project"
"ep101628_k20_mv1d",1.03939365646599,0.433811867677642,"88af6472fb03642dd5eaf8cddcbfaba0",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep101628_k30_mv1d",1.00654265554907,0.503210666225831,"88af6472fb03642dd5eaf8cddcbfaba0",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep101628_k40_mv1d",1.37516966734884,0.524569620399866,"88af6472fb03642dd5eaf8cddcbfaba0",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep101628_k50_mv1d",0.782303330986887,0.308451815476806,"88af6472fb03642dd5eaf8cddcbfaba0",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep103789_k10_mv1d",0.795744746126782,0.379756901232616,"e50d0c183689e4053ccb35f8b29de4f9",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep104056_k10_mv1d",0.285319834728891,0.119777861844792,"858ed4564f11795ec13dda4c10a1a09d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep104056_k20_mv1d",0.374414677322583,0.194703004179989,"858ed4564f11795ec13dda4c10a1a09d",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep104056_k30_mv1d",0.477151108121982,0.201705173433169,"858ed4564f11795ec13dda4c10a1a09d",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep104056_k50_mv1d",2.47485821298361,0.874447869061537,"858ed4564f11795ec13dda4c10a1a09d",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep107715_k10_mv1d",2.09350347431368,0.821966842023176,"e50d0c183689e4053ccb35f8b29defe5",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep111886_k10_mv1d",0.263623886276499,0.0681514252702712,"e50d0c183689e4053ccb35f8b29df9c2",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep111886_k20_mv1d",0.216477562913699,0.0584045412574935,"e50d0c183689e4053ccb35f8b29df9c2",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep111886_k30_mv1d",0.339315429822443,0.0857934677624753,"e50d0c183689e4053ccb35f8b29df9c2",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep111886_k40_mv1d",0.126100599377927,0.0340756097723043,"e50d0c183689e4053ccb35f8b29df9c2",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep113416_k10_mv1d",1.41694167561753,0.603634853543438,"76612bd9a41885add4f6b0b768406b02",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep113416_k20_mv1d",0.135649074176556,0.0375861120453526,"76612bd9a41885add4f6b0b768406b02",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep113416_k30_mv1d",0.164761887584982,0.0465268217838686,"76612bd9a41885add4f6b0b768406b02",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep113416_k40_mv1d",0.401433879832312,0.11091596085056,"76612bd9a41885add4f6b0b768406b02",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep113600_k10_mv1d",0.693666107622937,0.379794577546908,"858ed4564f11795ec13dda4c10a1ae9d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep113600_k20_mv1d",0.811009385732959,0.517643278746274,"858ed4564f11795ec13dda4c10a1ae9d",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep113600_k30_mv1d",1.07078776463312,0.603479949910566,"858ed4564f11795ec13dda4c10a1ae9d",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep113600_k40_mv1d",1.71364947100653,0.692191673290498,"858ed4564f11795ec13dda4c10a1ae9d",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep113883_k10_mv1d",0.375231496133688,0.132034901407506,"e50d0c183689e4053ccb35f8b29e028e",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep113883_k20_mv1d",0.885807776859123,0.307121706465994,"e50d0c183689e4053ccb35f8b29e028e",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep113883_k30_mv1d",0.245397829308808,0.104591469020948,"e50d0c183689e4053ccb35f8b29e028e",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep116104_k10_mv1d",0.341542366105376,0.116420598028964,"88af6472fb03642dd5eaf8cddcc1b7cc",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep117219_k10_mv1d",1.30031253132595,0.644265027957829,"76612bd9a41885add4f6b0b7684072f5",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep117219_k30_mv1d",0.172412434864722,0.0540038724469066,"76612bd9a41885add4f6b0b7684072f5",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep117219_k40_mv1d",0.25407293096163,0.0847418108656696,"76612bd9a41885add4f6b0b7684072f5",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep117702_k10_mv1d",0.519045479458631,0.221158556808857,"858ed4564f11795ec13dda4c10a1b0ed",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep117702_k20_mv1d",1.35007740959745,0.599003985033751,"858ed4564f11795ec13dda4c10a1b0ed",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep117702_k30_mv1d",1.14048931663616,0.465921053980272,"858ed4564f11795ec13dda4c10a1b0ed",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep117702_k40_mv1d",0.562674069064329,0.210221350205198,"858ed4564f11795ec13dda4c10a1b0ed",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep117915_k10_mv1d",2.30791509653687,0.880945982262833,"858ed4564f11795ec13dda4c10a1bafc",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep117915_k70_mv1d",2.93736336885204,0.909864599434545,"858ed4564f11795ec13dda4c10a1bafc",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep119655_k10_mv1d",0.448929510476313,0.204774124254176,"858ed4564f11795ec13dda4c10a1bbba",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep120862_k10_mv1d",0.508373581656374,0.179728914735283,"858ed4564f11795ec13dda4c10a1c329",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep120862_k150_mv1d",1.76627136349699,0.669648818575895,"858ed4564f11795ec13dda4c10a1c329",15,"vagina","momspi","Integrative Human Microbiome Project"
"ep123585_k10_mv1d",0.202740371861445,0.0630950701203159,"88af6472fb03642dd5eaf8cddcc08644",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep123585_k20_mv1d",0.783852825883808,0.261899862752993,"88af6472fb03642dd5eaf8cddcc08644",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep123900_k10_mv1d",1.79212461789103,0.778031408630051,"858ed4564f11795ec13dda4c10a1c38e",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep123900_k20_mv1d",1.25919178770704,0.587867159763314,"858ed4564f11795ec13dda4c10a1c38e",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep123900_k30_mv1d",1.89053548949827,0.79068941293889,"858ed4564f11795ec13dda4c10a1c38e",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep123900_k40_mv1d",1.81623956981916,0.721947113010809,"858ed4564f11795ec13dda4c10a1c38e",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep123900_k50_mv1d",1.15425506752382,0.478452546422246,"858ed4564f11795ec13dda4c10a1c38e",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep126323_k10_mv1d",1.32646170620596,0.600117030790653,"858ed4564f11795ec13dda4c10a1ca7f",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep126323_k20_mv1d",1.0621506896244,0.371881559518262,"858ed4564f11795ec13dda4c10a1ca7f",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep126323_k30_mv1d",1.56534974941189,0.701523636913715,"858ed4564f11795ec13dda4c10a1ca7f",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep129024_k10_mv1d",1.3821973825206,0.697700774433879,"76612bd9a41885add4f6b0b76840732d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep129024_k20_mv1d",1.40689133523789,0.686931334222497,"76612bd9a41885add4f6b0b76840732d",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep129024_k30_mv1d",1.4390136464158,0.602280326356863,"76612bd9a41885add4f6b0b76840732d",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep129024_k40_mv1d",0.994205269026206,0.460180383319606,"76612bd9a41885add4f6b0b76840732d",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep129845_k10_mv1d",1.78031348458938,0.789244131997004,"858ed4564f11795ec13dda4c10a1d475",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep129845_k20_mv1d",1.74816772852571,0.759673423064086,"858ed4564f11795ec13dda4c10a1d475",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep129845_k40_mv1d",1.19880647059545,0.612093079815187,"858ed4564f11795ec13dda4c10a1d475",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep129845_k50_mv1d",1.45833543155973,0.701126221562235,"858ed4564f11795ec13dda4c10a1d475",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep129845_k60_mv1d",2.0764869722238,0.815198620035134,"858ed4564f11795ec13dda4c10a1d475",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep131173_k10_mv1d",1.52777900773276,0.73417342183244,"858ed4564f11795ec13dda4c10a1dbb6",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep131173_k20_mv1d",1.5246233447538,0.687488767717374,"858ed4564f11795ec13dda4c10a1dbb6",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep131173_k30_mv1d",1.09591104113442,0.543288579235111,"858ed4564f11795ec13dda4c10a1dbb6",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep131173_k40_mv1d",1.89869100221014,0.76312779403206,"858ed4564f11795ec13dda4c10a1dbb6",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep131838_k10_mv1d",0.348017716904196,0.167949751181689,"e50d0c183689e4053ccb35f8b29e0d3d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep131838_k30_mv1d",0.196441096312101,0.0694485726946307,"e50d0c183689e4053ccb35f8b29e0d3d",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep131838_k40_mv1d",0.20970392021954,0.0753013712898585,"e50d0c183689e4053ccb35f8b29e0d3d",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep134204_k10_mv1d",1.14853098936296,0.567987894725221,"858ed4564f11795ec13dda4c10a1e93b",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep134204_k110_mv1d",1.54098367208137,0.711664288388392,"858ed4564f11795ec13dda4c10a1e93b",11,"vagina","momspi","Integrative Human Microbiome Project"
"ep134204_k20_mv1d",0.61141187489625,0.235532794001944,"858ed4564f11795ec13dda4c10a1e93b",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep134204_k30_mv1d",0.206753684015908,0.0635182977358657,"858ed4564f11795ec13dda4c10a1e93b",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep134204_k40_mv1d",0.169400107180726,0.0475144232381262,"858ed4564f11795ec13dda4c10a1e93b",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep134204_k50_mv1d",0.320904742727077,0.109409090909091,"858ed4564f11795ec13dda4c10a1e93b",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep136122_k10_mv1d",1.73311729269706,0.672069824526797,"76612bd9a41885add4f6b0b768407f95",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep136122_k20_mv1d",1.98843634400337,0.816707670706022,"76612bd9a41885add4f6b0b768407f95",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep136122_k30_mv1d",1.2832418378424,0.616668200646815,"76612bd9a41885add4f6b0b768407f95",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep136122_k40_mv1d",0.227379336415215,0.0661677751999643,"76612bd9a41885add4f6b0b768407f95",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep136122_k50_mv1d",0.257482892388608,0.0709087625829464,"76612bd9a41885add4f6b0b768407f95",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep136122_k60_mv1d",0.221040774571002,0.0693591869136512,"76612bd9a41885add4f6b0b768407f95",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep137942_k10_mv1d",1.40717285463903,0.652160026187416,"858ed4564f11795ec13dda4c10a1ead7",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep142489_k10_mv1d",0.261218769880383,0.0871591408583409,"858ed4564f11795ec13dda4c10a1f779",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep145184_k10_mv1d",1.73260185494427,0.699399806656108,"858ed4564f11795ec13dda4c10a20698",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep145184_k20_mv1d",1.24695180130706,0.63764197832087,"858ed4564f11795ec13dda4c10a20698",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep145184_k30_mv1d",1.84223787134196,0.792655748718148,"858ed4564f11795ec13dda4c10a20698",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep145184_k90_mv1d",1.11302380078566,0.604901577447623,"858ed4564f11795ec13dda4c10a20698",9,"vagina","momspi","Integrative Human Microbiome Project"
"ep153366_k10_mv1d",1.55468648170935,0.686703638503221,"76612bd9a41885add4f6b0b768408347",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep153366_k20_mv1d",2.09438257319225,0.828927705026142,"76612bd9a41885add4f6b0b768408347",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep153366_k30_mv1d",1.43004284338572,0.591745733248003,"76612bd9a41885add4f6b0b768408347",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep153366_k40_mv1d",1.61563344556871,0.705084351026645,"76612bd9a41885add4f6b0b768408347",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep153366_k50_mv1d",1.66513488745871,0.596384697071583,"76612bd9a41885add4f6b0b768408347",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep153366_k60_mv1d",0.920353843965922,0.390690594309081,"76612bd9a41885add4f6b0b768408347",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep153366_k70_mv1d",1.478418935557,0.670115241638895,"76612bd9a41885add4f6b0b768408347",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep154266_k10_mv1d",0.712525864124636,0.384374169728965,"88af6472fb03642dd5eaf8cddcc06124",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep154266_k150_mv1d",2.74841967586656,0.852893668492682,"88af6472fb03642dd5eaf8cddcc06124",15,"vagina","momspi","Integrative Human Microbiome Project"
"ep154266_k20_mv1d",0.598448551083178,0.253573747754955,"88af6472fb03642dd5eaf8cddcc06124",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep154266_k40_mv1d",1.12979722262597,0.46566482899853,"88af6472fb03642dd5eaf8cddcc06124",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep154266_k50_mv1d",0.876386833065218,0.427592402440151,"88af6472fb03642dd5eaf8cddcc06124",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep154266_k60_mv1d",0.838649240583611,0.38250459308206,"88af6472fb03642dd5eaf8cddcc06124",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep154266_k70_mv1d",0.828807144946169,0.349445690405702,"88af6472fb03642dd5eaf8cddcc06124",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep154266_k80_mv1d",0.832601289930604,0.290304244961668,"88af6472fb03642dd5eaf8cddcc06124",8,"vagina","momspi","Integrative Human Microbiome Project"
"ep154266_k90_mv1d",0.701991118713595,0.292492947714142,"88af6472fb03642dd5eaf8cddcc06124",9,"vagina","momspi","Integrative Human Microbiome Project"
"ep155239_k10_mv1d",1.23838505265975,0.590618097168716,"858ed4564f11795ec13dda4c10a20843",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep155239_k20_mv1d",1.20546694686,0.624105439068118,"858ed4564f11795ec13dda4c10a20843",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep160302_k10_mv1d",0.0314713423748001,0.00766203669758836,"858ed4564f11795ec13dda4c10a214b6",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep164977_k10_mv1d",0.246139956449864,0.0911735667418828,"858ed4564f11795ec13dda4c10a2228d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep164977_k20_mv1d",0.529388416640326,0.19810142634687,"858ed4564f11795ec13dda4c10a2228d",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep164977_k30_mv1d",1.13289615297946,0.37805045631444,"858ed4564f11795ec13dda4c10a2228d",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep164977_k40_mv1d",0.571045399859398,0.26083784170023,"858ed4564f11795ec13dda4c10a2228d",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep164977_k50_mv1d",0.788862407185341,0.4147572225786,"858ed4564f11795ec13dda4c10a2228d",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep164977_k60_mv1d",0.396026878470377,0.157804939479986,"858ed4564f11795ec13dda4c10a2228d",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep169772_k10_mv1d",1.67495744566255,0.724767213266028,"e50d0c183689e4053ccb35f8b29e1a48",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep169772_k30_mv1d",1.62801967134108,0.72016018730302,"e50d0c183689e4053ccb35f8b29e1a48",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep171330_k20_mv1d",0.718233670567895,0.396219364877869,"76612bd9a41885add4f6b0b768408c05",2,"vagina","momspi","Integrative Human Microbiome Project"
